molecule (Canonical/Isomeric SMILES),bacteria,MIC (µmol mL−1),MIC (µg mL−1),doi,id,type,group,group_name,Unnamed: 9,Molecular weight,MIC,log MIC,S. aureus,E. coli,
O=C(N1C=2C=CC=CC2CC1C)CN3N=NC(=C3)CN4C(=NC=5C=CC=CC54)C=6C=CC=CC6,E. coli,0.056,,https://doi.org/10.1007/s11696-022-02436-1,5k,hybrid,O=C(CN1C=C(CN2C=NC3=C2C=CC=C3)N=N1)N1CCC2=C1C=CC=C2,"1,2,3-triazole-indoline",,448.5300000000001,0.056,-1.2518119729937995,-,+,
O=C(N1C=2C=CC=CC2CC1C)CN3N=NC(=C3)CN4C(=NC=5C=CC=CC54)C6=NC=CC=C6,E. coli,0.056,,https://doi.org/10.1007/s11696-022-02436-1,5l,hybrid,O=C(CN1C=C(CN2C=NC3=C2C=CC=C3)N=N1)N1CCC2=C1C=CC=C2,"1,2,3-triazole-indoline",,449.5180000000001,0.056,-1.2518119729937995,-,+,
O=C(N1C2=CC(=CC=C2CC1)N(=O)=O)CN3N=NC(=C3)CN4C=NC=5C=CC=CC54,E. coli,0.062,,https://doi.org/10.1007/s11696-022-02436-1,5m,hybrid,O=C(CN1C=C(CN2C=NC3=C2C=CC=C3)N=N1)N1CCC2=C1C=CC=C2,"1,2,3-triazole-indoline",,403.4020000000001,0.062,-1.207608310501746,-,+,
O=C(N1C2=CC(=CC=C2CC1)N(=O)=O)CN3N=NC(=C3)CN4C=NC=5C=C(C(=CC54)C)C,E. coli,0.058,,https://doi.org/10.1007/s11696-022-02436-1,5n,hybrid,O=C(CN1C=C(CN2C=NC3=C2C=CC=C3)N=N1)N1CCC2=C1C=CC=C2,"1,2,3-triazole-indoline",,431.4560000000002,0.058,-1.2365720064370627,-,+,
O=C(N1C2=CC(=CC=C2CC1)N(=O)=O)CN3N=NC(=C3)CN4C=5C=CC=CC5N=C4C,E. coli,0.03,,https://doi.org/10.1007/s11696-022-02436-1,5o,hybrid,O=C(CN1C=C(CN2C=NC3=C2C=CC=C3)N=N1)N1CCC2=C1C=CC=C2,"1,2,3-triazole-indoline",,417.42900000000014,0.03,-1.5228787452803376,-,+,
O=C(N1C2=CC(=CC=C2CC1)N(=O)=O)CN3N=NC(=C3)CN4C(=NC=5C=CC=CC54)SC,E. coli,0.056,,https://doi.org/10.1007/s11696-022-02436-1,5p,hybrid,O=C(CN1C=C(CN2C=NC3=C2C=CC=C3)N=N1)N1CCC2=C1C=CC=C2,"1,2,3-triazole-indoline",,449.49600000000015,0.056,-1.2518119729937995,-,+,
O=C(N1C2=CC(=CC=C2CC1)N(=O)=O)CN3N=NC(=C3)CN4C(=NC=5C=CC=CC54)C=6C=CC=CC6,E. coli,0.052,,https://doi.org/10.1007/s11696-022-02436-1,5q,hybrid,O=C(CN1C=C(CN2C=NC3=C2C=CC=C3)N=N1)N1CCC2=C1C=CC=C2,"1,2,3-triazole-indoline",,479.50000000000017,0.052,-1.2839966563652008,-,+,
O=C(N1C2=CC(=CC=C2CC1)N(=O)=O)CN3N=NC(=C3)CN4C(=NC=5C=CC=CC54)C=6C=CC=CC6,E. coli,0.026,,https://doi.org/10.1007/s11696-022-02436-1,5r,hybrid,O=C(CN1C=C(CN2C=NC3=C2C=CC=C3)N=N1)N1CCC2=C1C=CC=C2,"1,2,3-triazole-indoline",,479.50000000000017,0.026,-1.585026652029182,-,+,
ClC=1C=CC2=C(C1)C=C3N4C(=NC=5C=CC=CC54)C=6C=CC=CC6N23,E. coli,0.012,,http://repository-tnmgrmu.ac.in/id/eprint/20908,35,hybrid,C1=CN2C(=N1)N1C3=C(C=CC=C3)N=C1C1=C2C=CC=C1,?,,341.80100000000004,0.012,-1.9208187539523751,-,+,
N=1C=2C=CC=CC2N3C1C=4C=CC=CC4N5C=6C=C(OC)C=CC6C=C35,E. coli,0.047,,http://repository-tnmgrmu.ac.in/id/eprint/20908,34,hybrid,C1=CN2C(=N1)N1C3=C(C=CC=C3)N=C1C1=C2C=CC=C2,?,,337.3820000000001,0.047,-1.3279021420642825,-,+,
N=1C=NN2C1N3C(=NC=4C=CC=CC43)C=5C=CC=CC52,E. coli,0.015,,http://repository-tnmgrmu.ac.in/id/eprint/20908,31,hybrid,C1=CN2C(=N1)N1C3=C(C=CC=C3)N=C1C1=C2C=CC=C3,?,,259.27200000000005,0.015,-1.8239087409443189,-,+,
N1=CC=C2N1C=3C=CC=CC3C4=NC=5C=CC=CC5N42,E. coli,0.062,,http://repository-tnmgrmu.ac.in/id/eprint/20908,32,hybrid,C1=CN2C(=N1)N1C3=C(C=CC=C3)N=C1C1=C2C=CC=C4,?,,258.284,0.062,-1.207608310501746,-,+,
N=1C=2C=CC=CC2N3C1C=4C=CC=CC4N5C=6C=CC=CC6C=C35,E. coli,0.013,,http://repository-tnmgrmu.ac.in/id/eprint/20908,33,hybrid,C1=CN2C(=N1)N1C3=C(C=CC=C3)N=C1C1=C2C=CC=C5,?,,307.35600000000005,0.013,-1.8860566476931633,-,+,
N=1C=CN2C1N3C(=NC=4C=CC=CC43)C=5C=CC=CC52,E. coli,0.031,,http://repository-tnmgrmu.ac.in/id/eprint/20908,30,hybrid,C1=CN2C(=N1)N1C3=C(C=CC=C3)N=C1C1=C2C=CC=C6,?,,258.28400000000005,0.031,-1.5086383061657274,-,+,
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2)=C4C=C5C=6C=C7OCOC7=CC6CC[N+]5=CC14,E. coli,0.27,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,3a,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,473.9160000000004,0.27,-0.5686362358410126,-,+,
[Cl-].ClC1=CC=C2NC(=NC2=C1)C=3C=C(OC)C(O)=C4C=[N+]5C(=CC34)C=6C=C7OCOC7=CC6CC5,E. coli,0.504,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,3b,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,508.3610000000004,0.504,-0.29756946355447467,-,+,
[Cl-].BrC1=CC=C2NC(=NC2=C1)C=3C=C(OC)C(O)=C4C=[N+]5C(=CC34)C=6C=C7OCOC7=CC6CC5,E. coli,0.247,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,3c,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,552.8120000000002,0.247,-0.6073030467403343,-,+,
[Cl-].OC=1C(OC)=CC(C2=NC3=CC(=CC=C3N2)C)=C4C=C5C=6C=C7OCOC7=CC6CC[N+]5=CC14,E. coli,0.262,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,3d,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,487.9430000000004,0.262,-0.5816987086802545,-,+,
[Cl-].OC=1C(OC)=CC(C2=NC3=CC=C(OC)C=C3N2)=C4C=C5C=6C=C7OCOC7=CC6CC[N+]5=CC14,E. coli,0.254,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,3e,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,503.94200000000035,0.254,-0.595166283380062,-,+,
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CC)=C4C=C5C=6C=C7OCOC7=CC6CC[N+]5=CC14,E. coli,0.51,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,4a,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,501.9700000000004,0.51,-0.2924298239020636,-,+,
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CCCC)=C4C=C5C=6C=C7OCOC7=CC6CC[N+]5=CC14,E. coli,0.483,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,4b,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,530.0240000000005,0.483,-0.31605286924848786,-,+,
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CCCCC)=C4C=C5C=6C=C7OCOC7=CC6CC[N+]5=CC14,E. coli,0.471,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,4c,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,544.0510000000005,0.471,-0.3269790928711038,-,+,
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CCCCCC)=C4C=C5C=6C=C7OCOC7=CC6CC[N+]5=CC14,E. coli,0.029,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,4d,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,558.0780000000004,0.029,-1.537602002101044,-,+,
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CCCCCCCC)=C4C=C5C=6C=C7OCOC7=CC6CC[N+]5=CC14,E. coli,0.437,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,4e,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,586.1320000000003,0.437,-0.3595185630295782,-,+,
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CCCCCCCCCC)=C4C=C5C=6C=C7OCOC7=CC6CC[N+]5=CC14,E. coli,0.417,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,4f,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,614.1860000000004,0.417,-0.3798639450262425,-,+,
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CC4CC4)=C5C=C6C=7C=C8OCOC8=CC7CC[N+]6=CC15,E. coli,0.015,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,5a,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,528.0080000000005,0.015,-1.8239087409443189,-,+,
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CC4CCCCC4)=C5C=C6C=7C=C8OCOC8=CC7CC[N+]6=CC15,E. coli,0.112,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,5b,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,570.0890000000003,0.112,-0.9507819773298184,-,+,
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CC=C)=C4C=C5C=6C=C7OCOC7=CC6CC[N+]5=CC14,E. coli,0.249,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,5c,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,513.9810000000004,0.249,-0.6038006529042637,-,+,
[Cl-].C#CCN1C(=NC=2C=CC=CC21)C=3C=C(OC)C(O)=C4C=[N+]5C(=CC34)C=6C=C7OCOC7=CC6CC5,E. coli,0.25,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,5d,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,511.96500000000043,0.25,-0.6020599913279624,-,+,
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CCO)=C4C=C5C=6C=C7OCOC7=CC6CC[N+]5=CC14,E. coli,0.494,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,6a,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,517.9690000000004,0.494,-0.30627305107635305,-,+,
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CCN(C)C)=C4C=C5C=6C=C7OCOC7=CC6CC[N+]5=CC14,E. coli,0.47,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,6b,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,545.0390000000004,0.47,-0.3279021420642826,-,+,
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CCN4CCOCC4)=C5C=C6C=7C=C8OCOC8=CC7CC[N+]6=CC15,E. coli,0.436,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,6c,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,587.0760000000002,0.436,-0.36051351073141397,-,+,
[Cl-].FC=1C=CC=CC1CN2C(=NC=3C=CC=CC32)C=4C=C(OC)C(O)=C5C=[N+]6C(=CC45)C=7C=C8OCOC8=CC7CC6,E. coli,0.22,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,7a,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,582.0310000000002,0.22,-0.6575773191777937,-,+,
[Cl-].FC1=CC=C(C(F)=C1)CN2C(=NC=3C=CC=CC32)C=4C=C(OC)C(O)=C5C=[N+]6C(=CC45)C=7C=C8OCOC8=CC7CC6,E. coli,0.107,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,7b,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,600.0210000000001,0.107,-0.9706162223147904,-,+,
[Cl-].ClC=1C=CC=CC1CN2C(=NC=3C=CC=CC32)C=4C=C(OC)C(O)=C5C=[N+]6C(=CC45)C=7C=C8OCOC8=CC7CC6,E. coli,0.428,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,7c,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,598.4860000000001,0.428,-0.368556230986828,-,+,
[Cl-].ClC1=CC=C(C(Cl)=C1)CN2C(=NC=3C=CC=CC32)C=4C=C(OC)C(O)=C5C=[N+]6C(=CC45)C=7C=C8OCOC8=CC7CC6,E. coli,0.202,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,7d,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,632.931,0.202,-0.6946486305533762,-,+,
[Cl-].ClC1=CC=C(C=C1Cl)CN2C(=NC=3C=CC=CC32)C=4C=C(OC)C(O)=C5C=[N+]6C(=CC45)C=7C=C8OCOC8=CC7CC6,E. coli,0.202,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,7e,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,632.931,0.202,-0.6946486305533762,-,+,
[Cl-].O=C(N1CCCC1)CN2C(=NC=3C=CC=CC32)C=4C=C(OC)C(O)=C5C=[N+]6C(=CC45)C=7C=C8OCOC8=CC7CC6,E. coli,0.219,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,8a,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,585.0600000000002,0.219,-0.6595558851598816,-,+,
[Cl-].O=C(N1CCOCC1)CN2C(=NC=3C=CC=CC32)C=4C=C(OC)C(O)=C5C=[N+]6C(=CC45)C=7C=C8OCOC8=CC7CC6,E. coli,0.426,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,8b,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,601.0590000000001,0.426,-0.37059040089728107,-,+,
[Cl-].O=C(N(CC)CC)CN1C(=NC=2C=CC=CC21)C=3C=C(OC)C(O)=C4C=[N+]5C(=CC34)C=6C=C7OCOC7=CC6CC5,E. coli,0.055,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,9a,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,587.0760000000001,0.055,-1.2596373105057561,-,+,
[Cl-].O=C(N(C(C)C)C(C)C)CN1C(=NC=2C=CC=CC21)C=3C=C(OC)C(O)=C4C=[N+]5C(=CC34)C=6C=C7OCOC7=CC6CC5,E. coli,0.416,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,9b,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,615.13,0.416,-0.3809066693732573,-,+,
[Cl-].O=C(OC(C)(C)C)CN1C(=NC=2C=CC=CC21)C=3C=C(OC)C(O)=C4C=[N+]5C(=CC34)C=6C=C7OCOC7=CC6CC5,E. coli,0.218,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,10,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,588.0600000000002,0.218,-0.6615435063953952,-,+,
ClC=1C=CC(=C(Cl)C1)C2=NC=3C=C(C=CC3N2C)C4=NC(=NO4)C=5C=NC=CC5,E. coli,,12.5,10.1039/c5ra23282a,8b,hybrid,N1C=NC2=C1C=CC(=C2)C1=NC=NO1,oxadiazole,,422.27500000000015,29.60156296252441,1.471314642412976,-,+,
FC1=CC=CC(Cl)=C1C2=NC=3C=C(C=CC3N2C)C4=NC(=NO4)C=5C=CC=CC5Cl,E. coli,,6.25,10.1039/c5ra23282a,8c,hybrid,N1C=NC2=C1C=CC(=C2)C1=NC=NO1,oxadiazole,,439.27700000000016,14.227924521429525,1.1531415526049988,-,+,
ClC=1C=CC(=C(Cl)C1)C2=NC=3C=C(C=CC3N2C)C4=NC(=NO4)CC=5C=CC=C(Cl)C5,E. coli,,50.0,10.1039/c5ra23282a,8d,hybrid,N1C=NC2=C1C=CC(=C2)C1=NC=NO1,oxadiazole,,469.75900000000024,106.43755627885783,2.027094894939944,-,+,
ClC=1C=CC(=C(Cl)C1)C2=NC=3C=C(C=CC3N2C)C4=NC(=NO4)C=5C=NC=CC5,E. coli,,12.5,10.1039/c5ra23282a,8g,hybrid,N1C=NC2=C1C=CC(=C2)C1=NC=NO1,oxadiazole,,422.27500000000015,29.60156296252441,1.471314642412976,-,+,
ClC=1C=CC(=CC1)C2=NOC(=N2)C=3C=CC4=C(N=C(C=5C=CC(Cl)=CC5Cl)N4C)C3,E. coli,,25.0,10.1039/c5ra23282a,8h,hybrid,N1C=NC2=C1C=CC(=C2)C1=NC=NO1,oxadiazole,,455.7320000000001,54.85680180456934,1.739230484290831,-,+,
ClC1=CC=CC(=C1)CC2=NOC(=N2)C=3C=CC4=C(N=C(C=5C=CC=C(Cl)C5Cl)N4C)C3,E. coli,,25.0,10.1039/c5ra23282a,8i,hybrid,N1C=NC2=C1C=CC(=C2)C1=NC=NO1,oxadiazole,,469.7590000000001,53.21877813942893,1.7260648992759628,-,+,
FC1=CC=CC(Cl)=C1C2=NC=3C=C(C=CC3N2C)C4=NC(=NO4)C=5C=NC=CC5,E. coli,,50.0,10.1039/c5ra23282a,8l,hybrid,N1C=NC2=C1C=CC(=C2)C1=NC=NO1,oxadiazole,,405.82000000000016,123.207333300478,2.090636557805272,-,+,
FC=1C(Cl)=CC=CC1C2=NC=3C=C(C=CC3N2C)C4=NC(=NO4)C=5C=CC(Cl)=CC5,E. coli,,12.5,10.1039/c5ra23282a,8m,hybrid,N1C=NC2=C1C=CC(=C2)C1=NC=NO1,oxadiazole,,439.27700000000016,28.45584904285905,1.45417154826898,-,+,
O=S(=O)(C=1C=CC(=CC1)C2=NOC(=N2)C=3C=CC4=C(N=C(C=5C=CC=C(Cl)C5F)N4C)C3)C,E. coli,,12.5,10.1039/c5ra23282a,8o,hybrid,N1C=NC2=C1C=CC(=C2)C1=NC=NO1,oxadiazole,,482.92400000000015,25.883990027416313,1.413031223825224,-,+,
FC1=CC=CC(Cl)=C1C2=NC=3C=C(C=CC3N2C)C4=NC(=NO4)C=5C=CC(Cl)=CC5,E. coli,,3.125,10.1039/c5ra23282a,8a,hybrid,N1C=NC2=C1C=CC(=C2)C1=NC=NO1,oxadiazole,,439.27700000000016,7.113962260714763,0.8521115569410177,-,+,
O=S(=O)(C=1C=CC(=CC1)C2=NOC(=N2)C=3C=CC4=C(N=C(C=5C(F)=CC=CC5Cl)N4C)C3)C,E. coli,,12.5,10.1039/c5ra23282a,8e,hybrid,N1C=NC2=C1C=CC(=C2)C1=NC=NO1,oxadiazole,,482.92400000000015,25.883990027416313,1.413031223825224,-,+,
ClC=1C=CC(=CC1)C2=NOC(=N2)C=3C=CC4=C(N=C(C=5C=CC(Cl)=CC5Cl)N4C)C3,E. coli,,25.0,10.1039/c5ra23282a,8f,hybrid,N1C=NC2=C1C=CC(=C2)C1=NC=NO1,oxadiazole,,455.7320000000001,54.85680180456934,1.739230484290831,-,+,
O=S(=O)(C=1C=CC(=CC1)C2=NOC(=N2)C=3C=CC4=C(N=C(C=5C=CC(Cl)=CC5Cl)N4C)C3)C,E. coli,,6.25,10.1039/c5ra23282a,8j,hybrid,N1C=NC2=C1C=CC(=C2)C1=NC=NO1,oxadiazole,,499.3790000000002,12.515544306028081,1.097449741995705,-,+,
FC=1C(Cl)=CC=CC1C2=NC=3C=C(C=CC3N2C)C4=NC(=NO4)C=5C=CC(Cl)=CC5,E. coli,,3.125,10.1039/c5ra23282a,8k,hybrid,N1C=NC2=C1C=CC(=C2)C1=NC=NO1,oxadiazole,,439.27700000000016,7.113962260714763,0.8521115569410177,-,+,
FC=1C(Cl)=CC=CC1C2=NC=3C=C(C=CC3N2C)C4=NC(=NO4)CC=5C=CC=C(Cl)C5,E. coli,,3.125,10.1039/c5ra23282a,8n,hybrid,N1C=NC2=C1C=CC(=C2)C1=NC=NO1,oxadiazole,,453.3040000000002,6.893828424192151,0.8384604703463937,-,+,
ClC=1C=CC(=CC1)C2=NOC(=N2)C=3C=CC4=C(N=C(C=5C=CC=C(Cl)C5Cl)N4C)C3,E. coli,,12.5,10.1039/c5ra23282a,8p,hybrid,N1C=NC2=C1C=CC(=C2)C1=NC=NO1,oxadiazole,,455.7320000000001,27.42840090228467,1.43820048862685,-,+,
ClC1=CC=CC(=C1Cl)C2=NC=3C=C(C=CC3N2C)C4=NC(=NO4)C=5C=NC=CC5,E. coli,,6.25,10.1039/c5ra23282a,8q,hybrid,N1C=NC2=C1C=CC(=C2)C1=NC=NO1,oxadiazole,,422.27500000000015,14.800781481262206,1.170284646748995,-,+,
ClC1=CC=CC(=C1Cl)C2=NC=3C=C(C=CC3N2C)C4=NC(=NO4)C=5C=CC=CC5Cl,E. coli,,3.125,10.1039/c5ra23282a,8r,hybrid,N1C=NC2=C1C=CC(=C2)C1=NC=NO1,oxadiazole,,455.7320000000002,6.857100225571166,0.8361404972988875,-,+,
ClC1=CC=CC(=C1)CC2=NOC(=N2)C=3C=CC4=C(N=C(C=5C=CC=C(Cl)C5Cl)N4C)C3,E. coli,,3.125,10.1039/c5ra23282a,8s,hybrid,N1C=NC2=C1C=CC(=C2)C1=NC=NO1,oxadiazole,,469.7590000000001,6.652347267428616,0.8229749122840193,-,+,
C1=C(C=CC(=C1)CC2=NOC(=N2)C3=CC4=C(C=C3)[N](C(=N4)C5=C(C(=CC=C5)Cl)Cl)C)[S](C)(=O)=O,E. coli,,50.0,10.1039/c5ra23282a,8t,hybrid,N1C=NC2=C1C=CC(=C2)C1=NC=NO1,oxadiazole,,513.4060000000002,97.38881119425947,1.9885090645201402,-,+,
O=C(C=1C=CN=CC1)N2N=C(C3=NC=4C=CC=CC4N3)CC2C5=CC=C(O)C=C5,E. coli,,25,https://doi.org/10.3390/antibiotics10081002,3g,hybrid,C1CC(=NN1)C1=NC2=C(N1)C=CC=C2,pyrazole,,383.4110000000001,65.20418037041188,1.8142754401123327,-,+,
O=C(C=1C=CN=CC1)N2N=C(C3=NC=4C=CC=CC4N3)CC2C5=CC=C(C=C5)C,E. coli,,25,https://doi.org/10.3390/antibiotics10081002,3h,hybrid,C1CC(=NN1)C1=NC2=C(N1)C=CC=C2,pyrazole,,381.43900000000014,65.54127920847105,1.8165149135150573,-,+,
N(=C\1/C2=C(N(N=C2C)C3=CC=CC=C3)OC1)\C=4NC=5C(N4)=CC=CC5,E. coli,,50,https://doi.org/10.3390/antibiotics10081002,10,hybrid,C1CC(=NN1)C1=NC2=C(N1)C=CC=C2,pyrazole,,329.36300000000006,151.80818731915846,2.18129519456109,-,+,
OC=1C=CC=CC1C2=NN(C=C2C3=NC=4C=CC=CC4N3)C5=NC=CC=C5,E. coli,,62.5,https://doi.org/10.3390/antibiotics10081002,28g,hybrid,C1CC(=NN1)C1=NC2=C(N1)C=CC=C2,pyrazole,,353.38500000000005,176.86093071296176,2.2476319061164087,-,+,
